Date,Fuel,Settlement Type,Total,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,0:00
01-09-2021,Solar,INITIAL,8610.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,11.1,33.8,66.0,97.6,142.3,180.1,218.6,218.8,234.2,247.8,273.5,270.1,293.0,315.4,327.5,360.4,356.2,346.5,359.1,346.3,349.6,362.4,366.5,345.1,293.3,269.5,246.6,238.6,222.9,217.1,214.9,200.6,170.5,145.5,104.0,76.0,48.7,27.1,8.7,2.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-09-2021,Wind,INITIAL,141916.0,980.0,969.9,979.9,1013.5,1042.7,1079.1,1123.4,1112.4,1067.0,1043.1,1052.5,1038.6,1034.1,1009.3,968.6,946.4,922.3,928.3,912.1,897.9,923.7,973.5,999.5,986.1,983.0,984.4,1007.7,1049.3,1087.0,1135.6,1168.3,1118.4,1059.5,986.0,933.7,912.8,882.6,844.7,880.2,864.5,880.1,914.1,970.0,1027.9,1055.3,1074.3,1136.4,1144.9,1111.1,1095.1,1057.7,1012.0,1002.7,1001.3,966.1,943.1,948.1,1019.2,1045.0,1059.7,1143.2,1216.7,1296.3,1352.8,1456.5,1585.6,1715.6,1866.7,1976.2,2041.2,2072.4,2053.0,2047.5,2109.2,2189.4,2273.3,2300.5,2374.8,2392.1,2366.0,2364.4,2350.6,2371.1,2360.5,2333.0,2372.2,2520.7,2678.2,2842.3,2950.1,3039.9,3124.8,3172.1,3160.1,3086.7,2994.4
01-10-2021,Biomass,INITIAL,527.5,5.9,5.8,5.8,5.9,5.8,5.6,5.6,5.6,5.7,5.6,5.7,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.9,5.8,5.8,5.6,5.6,5.7,5.8,5.6,5.8,5.9,5.9,5.9,5.9,5.8,5.6,5.6,5.6,5.2,5.2,5.2,5.2,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.3,5.1,4.9,4.9,4.9,4.9,5.0,5.2,5.2,5.2,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
01-10-2021,Coal,INITIAL,243306.5,2227.0,2242.5,2221.8,2198.8,2196.3,2145.9,2089.0,2029.7,1956.5,1902.9,1870.8,1860.7,1887.4,1933.4,1937.1,1920.0,1924.2,1941.4,1957.3,1984.7,2080.6,2199.2,2247.7,2223.5,2195.1,2264.0,2308.2,2339.0,2369.2,2432.6,2473.5,2504.6,2565.0,2650.1,2695.0,2701.9,2681.9,2681.0,2690.6,2698.1,2700.2,2707.1,2735.9,2772.4,2817.8,2829.9,2830.1,2834.2,2819.8,2805.9,2812.5,2815.7,2799.5,2832.6,2823.1,2829.4,2836.9,2838.1,2830.2,2843.4,2847.8,2855.3,2856.7,2868.3,2835.1,2810.5,2775.9,2734.1,2690.6,2678.8,2680.9,2669.3,2668.3,2668.0,2670.5,2673.6,2699.2,2710.1,2707.2,2708.8,2712.9,2700.3,2679.2,2658.8,2652.5,2649.4,2650.6,2660.0,2679.0,2665.2,2662.6,2673.5,2707.3,2725.4,2737.5,2740.4
01-10-2021,Gas,INITIAL,68350.1,176.2,174.3,174.7,176.4,178.7,177.3,176.4,176.4,176.6,175.9,176.0,178.3,179.3,186.0,190.8,195.6,206.5,216.5,220.3,223.6,249.1,294.0,366.0,443.5,513.9,542.5,551.2,554.5,557.5,555.7,551.2,553.2,554.4,558.3,557.2,564.7,579.6,578.2,582.4,586.9,604.3,609.1,594.3,592.0,587.9,590.2,607.9,681.0,780.8,827.1,867.0,888.1,917.4,900.4,934.3,954.0,927.2,923.6,931.1,900.1,891.9,896.0,886.7,940.3,960.0,1005.4,1064.5,1141.3,1185.4,1225.2,1310.1,1418.0,1509.9,1520.9,1499.3,1475.9,1407.2,1335.2,1280.4,1224.6,1246.5,1229.8,1166.8,1077.2,1040.7,1011.1,974.3,954.9,919.4,874.5,795.6,757.0,706.9,639.9,576.7,553.1
01-10-2021,Gas-CC,INITIAL,494582.8,3788.9,3883.1,3859.3,3890.7,3860.2,3793.5,3737.5,3679.2,3634.2,3607.6,3599.5,3659.7,3706.0,3702.6,3693.7,3695.5,3704.5,3732.3,3726.0,3809.1,3961.3,3987.6,3983.6,3986.0,4061.6,4103.8,4216.9,4399.0,4572.7,4649.7,4666.2,4710.1,4794.6,4884.4,4960.5,5075.1,5203.1,5299.4,5385.8,5418.5,5501.3,5523.6,5516.3,5470.5,5494.8,5557.6,5593.8,5597.3,5617.4,5609.3,5622.9,5653.9,5618.8,5627.6,5614.1,5616.7,5625.9,5659.9,5631.9,5660.2,5708.5,5754.9,5765.0,5745.2,5770.5,5849.9,5894.8,5966.2,6002.6,6117.9,6166.0,6180.7,6242.5,6242.9,6267.8,6279.0,6304.4,6295.8,6289.5,6286.4,6272.2,6215.8,6191.1,6191.8,6105.3,6066.3,6018.1,5946.2,5870.1,5819.8,5795.4,5738.7,5678.4,5588.1,5560.1,5498.6
01-10-2021,Hydro,INITIAL,683.9,3.0,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.4,3.5,3.5,3.5,3.7,3.7,3.9,4.0,3.7,3.6,3.6,3.6,3.5,3.6,3.8,4.0,12.1,12.1,12.1,11.4,12.9,12.9,12.9,12.1,8.8,8.8,8.7,8.3,4.1,4.1,4.1,4.1,4.1,4.1,4.1,5.1,10.3,10.2,10.3,10.2,10.2,10.2,10.3,10.4,10.4,10.4,10.4,10.3,10.4,10.4,10.4,10.4,20.9,21.1,21.0,20.3,17.2,17.1,17.1,15.5,8.6,8.5,8.5,8.2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
01-10-2021,Nuclear,INITIAL,122609.0,1277.6,1277.0,1277.2,1277.3,1277.2,1277.0,1277.1,1277.0,1277.2,1277.3,1277.3,1277.3,1277.1,1277.1,1277.2,1277.3,1277.2,1277.1,1277.5,1277.6,1277.3,1277.3,1277.4,1277.2,1277.6,1277.5,1277.5,1277.4,1277.6,1277.3,1277.3,1277.5,1277.3,1277.2,1277.3,1277.3,1276.9,1277.4,1277.4,1277.5,1277.5,1276.9,1277.2,1277.2,1277.4,1277.3,1277.4,1277.5,1277.8,1277.6,1277.5,1277.5,1277.3,1277.5,1277.4,1277.4,1277.3,1277.3,1277.3,1277.4,1277.3,1276.9,1277.4,1277.2,1276.6,1277.0,1277.3,1277.2,1277.3,1277.4,1277.1,1276.9,1277.3,1277.3,1277.4,1277.3,1277.2,1277.4,1277.0,1277.4,1277.2,1277.0,1276.9,1276.8,1276.6,1276.5,1276.8,1276.6,1276.6,1276.1,1276.2,1276.2,1276.3,1276.5,1276.7,1276.5
01-10-2021,Other,INITIAL,-62.2,0.2,-2.2,-0.5,-0.1,-0.6,-0.9,-0.6,-0.5,0.1,-0.1,0.1,-0.3,-0.6,-0.3,-0.3,-0.5,0.4,-0.8,-0.6,-0.7,0.0,-0.1,-0.1,0.3,-0.3,0.2,-0.6,-0.4,0.3,-0.8,-0.5,0.6,-0.1,-0.4,-1.4,-1.0,-1.0,-0.1,0.0,0.3,-0.4,-0.3,-0.1,-0.4,-0.4,-0.6,-0.3,0.8,-1.7,0.0,-1.1,-1.2,-1.0,-1.0,0.4,1.3,1.4,0.7,-0.2,-2.7,-1.3,-2.5,-2.0,-1.3,-3.3,-1.6,0.0,-0.8,-3.0,-5.5,-5.2,-5.3,-3.6,-0.9,0.4,0.1,1.1,-1.0,-0.7,-0.1,-0.5,-0.2,0.9,0.5,0.4,-0.1,0.2,0.3,-0.4,-0.6,-0.4,0.7,-2.4,-2.2,-1.0,0.0
01-10-2021,Solar,INITIAL,5406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.7,8.4,19.0,27.2,27.9,39.2,56.9,76.3,92.7,119.1,139.8,156.5,174.9,191.0,186.9,174.4,179.9,192.6,191.6,194.8,201.1,215.2,221.4,236.8,247.1,224.9,221.6,229.9,229.8,196.8,181.1,179.7,150.0,117.4,105.8,86.0,60.2,28.1,10.6,3.5,2.2,2.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-10-2021,Wind,INITIAL,213245.7,2790.2,2613.7,2575.8,2552.0,2538.5,2601.4,2696.3,2775.3,2876.5,2931.2,2963.9,2896.7,2830.4,2775.7,2803.3,2810.6,2829.7,2788.9,2810.6,2738.8,2563.7,2435.0,2363.2,2376.5,2360.2,2302.5,2221.1,2125.0,2048.6,2034.5,2062.7,2065.0,2045.9,1986.6,1977.5,1988.1,2030.1,2054.1,2071.7,2102.6,2104.7,2132.4,2192.3,2276.7,2294.2,2276.1,2288.7,2311.0,2281.7,2264.2,2215.8,2204.7,2178.4,2161.7,2136.7,2104.4,2099.5,2087.4,2105.1,2120.2,2110.3,2099.3,2100.7,2060.1,2006.5,1981.0,1972.1,1957.4,1969.5,1998.1,1985.3,1984.3,1967.5,1971.9,1959.8,1938.3,1933.1,1984.6,1994.1,1998.3,1998.3,2029.9,2046.1,2060.8,2082.5,2068.1,2009.9,1958.7,1927.0,1927.5,1888.9,1856.5,1810.3,1806.1,1768.1,1784.5
01-11-2021,Biomass,INITIAL,465.2,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.1,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,5.2,5.4,5.1,5.4,5.4,5.2,5.1,5.1,5.1,4.8,4.5,4.1,4.0,4.0,3.9,3.6,2.2,2.1,2.4,2.4,2.3,2.2,2.6,3.9,4.6,4.3,4.3,4.6,4.8,5.3,5.4,5.4,4.8,4.6,4.6,4.9,4.9,4.9,4.9,4.9,5.0,5.3,5.3,5.3,5.3,5.3,5.4,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.6,5.6,5.5,5.4,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.5,5.5,5.5
01-11-2021,Coal,INITIAL,277101.0,2719.9,2697.0,2691.7,2678.3,2676.0,2665.5,2677.3,2680.6,2723.6,2769.4,2793.5,2798.5,2803.2,2806.4,2797.0,2803.7,2814.2,2824.9,2820.4,2835.4,2859.8,2879.0,2879.1,2864.7,2869.2,2856.6,2893.8,2893.0,2894.7,2882.6,2883.5,2882.3,2914.2,2909.2,2922.5,2927.4,2926.8,2915.6,2898.9,2902.0,2906.9,2902.7,2889.8,2897.7,2951.8,2982.9,2982.1,2997.3,3007.1,3009.8,3022.8,3025.9,2891.5,2830.2,2829.9,2818.9,2809.6,2813.4,2808.2,2806.4,2801.8,2823.0,2833.9,2830.4,2817.9,2828.5,2849.9,2854.0,2816.7,2823.8,2830.8,2854.1,2877.0,2889.9,2894.9,2918.1,2930.2,2937.0,2935.3,2952.8,3016.5,3036.6,3044.9,3035.8,3050.2,3030.0,3026.4,3036.1,3049.4,3054.2,3065.6,3073.9,3058.5,3040.8,3038.8,3027.2
01-11-2021,Gas,INITIAL,92854.6,516.3,441.4,396.5,384.9,385.0,385.6,387.5,387.6,390.1,393.1,396.9,405.9,415.8,432.3,425.1,431.8,483.0,535.3,590.1,682.4,759.8,825.6,902.7,1019.8,1126.5,1165.6,1268.0,1355.4,1420.1,1452.0,1467.5,1511.2,1620.9,1599.9,1533.3,1449.9,1378.9,1334.7,1270.4,1174.5,1115.2,1067.6,1052.4,1043.9,1035.0,1039.8,1013.6,991.1,984.2,952.4,950.8,947.5,941.6,923.1,909.7,890.8,866.9,865.7,850.9,855.5,862.5,875.8,875.2,898.9,934.3,971.2,999.8,1035.1,1087.8,1127.9,1186.1,1253.5,1278.4,1321.4,1299.7,1293.9,1258.0,1210.5,1194.8,1192.1,1199.8,1195.4,1174.0,1145.8,1139.1,1156.4,1099.7,1047.4,1028.5,1015.2,994.1,986.2,956.7,934.8,917.8,905.6
01-11-2021,Gas-CC,INITIAL,595163.8,5456.5,5447.7,5461.7,5480.1,5501.4,5513.1,5529.6,5524.1,5576.5,5629.3,5652.1,5664.2,5722.5,5779.5,5824.6,5899.3,5985.2,5999.4,6025.8,5990.8,5989.0,6002.8,6086.4,6133.6,6236.1,6403.0,6536.1,6626.6,6724.8,6754.4,6784.1,6807.5,6850.5,6830.1,6821.8,6806.6,6755.4,6743.1,6705.4,6653.7,6578.6,6504.7,6453.4,6364.6,6314.8,6284.3,6240.1,6160.8,6081.2,6003.9,5926.7,5859.4,5934.1,5929.8,5844.4,5778.1,5729.8,5706.8,5662.8,5612.7,5607.3,5650.1,5669.0,5693.4,5731.2,5783.8,5867.1,6003.7,6064.6,6233.9,6453.0,6655.6,6794.8,6834.3,6845.3,6869.4,6905.1,6929.5,6922.8,6920.5,6894.5,6840.3,6834.0,6799.9,6765.8,6700.8,6621.8,6553.3,6451.3,6394.4,6271.8,6173.1,6036.3,5940.2,5836.8,5730.0
01-11-2021,Hydro,INITIAL,610.3,4.2,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.3,3.3,3.3,3.3,3.2,3.0,2.9,2.9,3.0,2.9,2.9,2.9,2.9,3.0,3.3,3.3,14.4,14.7,14.7,13.6,10.3,10.3,10.4,9.7,8.4,8.5,8.7,8.3,4.3,4.3,4.2,4.3,4.2,4.2,4.1,4.1,9.9,10.3,10.4,10.4,10.4,10.4,10.3,10.4,10.4,10.6,10.6,10.6,10.6,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.6,10.4,10.2,10.1,4.1,4.1,4.0,4.0,4.1,4.2,4.2,4.2,4.2,4.2,4.2,4.2
01-11-2021,Nuclear,INITIAL,122667.7,1276.7,1276.6,1276.5,1276.3,1276.5,1276.2,1276.4,1276.3,1276.5,1276.3,1276.2,1276.2,1276.3,1275.9,1275.9,1275.7,1275.5,1275.7,1275.3,1275.6,1275.5,1275.3,1274.9,1276.2,1276.1,1274.8,1274.7,1274.7,1274.9,1275.1,1274.7,1278.2,1279.3,1278.9,1279.0,1279.1,1278.8,1278.9,1279.0,1278.8,1278.9,1278.9,1278.5,1278.7,1278.8,1278.6,1278.8,1278.6,1278.7,1278.5,1278.8,1278.7,1279.1,1278.7,1278.7,1278.8,1278.7,1278.9,1278.8,1278.7,1278.9,1278.4,1278.6,1278.7,1278.7,1279.0,1278.7,1278.8,1278.5,1279.0,1279.1,1278.9,1278.9,1278.7,1279.1,1278.9,1278.9,1278.7,1278.8,1278.8,1279.2,1278.9,1278.7,1278.8,1279.3,1278.0,1278.3,1278.5,1278.4,1278.4,1278.5,1278.3,1278.4,1278.4,1278.4,1278.5
01-11-2021,Other,INITIAL,-63.4,0.0,-0.4,-0.9,-0.7,-2.4,-2.6,-2.9,-2.6,-3.6,-3.2,-3.9,-3.4,-1.5,0.4,0.4,0.4,-1.3,-0.9,-2.5,-3.1,-0.2,0.0,-1.2,-1.0,1.3,2.4,0.7,1.7,1.7,1.5,1.7,2.7,1.9,-1.0,-1.2,-0.4,-0.3,-0.7,-1.1,-1.1,-0.8,0.6,-1.9,-1.5,-1.1,-1.3,-0.7,-0.7,0.9,0.9,0.0,0.9,0.7,0.9,0.6,0.9,0.1,-1.1,-0.9,-0.7,-0.7,-1.2,-0.3,-0.6,-4.8,-5.6,-5.4,-5.7,-1.0,0.5,1.1,0.8,-0.3,-0.2,0.4,0.1,0.0,0.2,0.1,-0.3,0.6,0.6,-1.1,-0.2,1.6,-2.3,-0.6,-0.6,-0.6,-1.1,-0.7,-0.8,-2.1,-2.1,-0.2,0.5
01-11-2021,Solar,INITIAL,16949.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.3,20.2,72.4,122.4,203.9,265.1,315.9,361.9,426.6,490.2,528.9,541.4,571.3,577.2,526.6,524.7,542.5,576.3,587.9,589.6,592.5,610.4,619.4,634.8,619.8,599.9,592.3,597.9,576.5,533.5,492.4,456.7,465.3,441.4,387.8,332.3,246.0,169.7,91.6,34.5,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-11-2021,Wind,INITIAL,95082.4,1798.1,1815.2,1806.7,1768.0,1720.8,1676.8,1616.7,1569.4,1480.9,1375.5,1306.8,1291.2,1245.9,1202.8,1187.1,1153.0,1118.1,1095.6,1121.0,1156.2,1171.4,1202.0,1234.0,1233.1,1204.8,1183.2,1107.4,1091.3,1135.3,1182.6,1186.1,1174.9,1184.2,1198.4,1165.8,1157.0,1189.4,1195.4,1186.1,1187.6,1201.3,1217.4,1202.9,1160.5,1102.6,1061.6,1027.1,994.7,962.8,944.0,900.8,865.6,827.6,807.4,781.8,787.3,780.5,753.6,719.2,696.5,660.2,614.6,581.7,555.4,520.0,507.7,496.8,493.3,495.8,515.9,524.2,534.4,550.8,561.9,591.7,608.0,622.7,635.4,659.1,672.2,674.1,686.7,707.3,723.4,736.0,764.5,798.5,819.5,828.7,808.2,798.2,808.3,833.3,883.5,939.0,1000.4
01-12-2021,Biomass,INITIAL,463.0,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.1,4.9,4.9,4.9,4.5,4.2,4.2,4.1,4.1,4.1,4.1,4.2,4.5,4.6,4.5,4.2,4.2,4.4,4.2,4.3,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.6,4.6,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.7,4.5,4.5,4.6,4.9,4.9,4.9,4.9,4.9,4.9,4.9,5.4,5.2,4.9,4.9,5.0,4.8,4.8,4.8,4.8,4.8,4.9
01-12-2021,Coal,INITIAL,281086.7,2936.5,2883.2,2887.6,2882.7,2869.9,2858.7,2852.8,2859.7,2857.9,2859.3,2855.5,2861.6,2853.3,2863.7,2861.0,2869.9,2893.4,2941.6,2972.2,2989.5,2975.8,2978.0,2972.9,2970.9,2973.3,2981.0,2994.0,2985.1,3006.3,3024.7,3016.0,3006.6,3011.2,3021.0,3014.3,3005.5,3048.3,3073.2,3086.7,3096.2,3077.1,3086.9,3088.2,3074.3,3064.3,3067.2,3059.7,3043.1,3023.8,3005.2,2967.2,2920.1,2877.6,2852.4,2832.9,2803.3,2798.8,2810.3,2776.0,2737.8,2722.3,2721.1,2755.5,2794.3,2830.8,2848.8,2913.8,2996.1,3027.4,3052.2,3070.9,3069.3,3072.5,3079.9,3070.5,3083.6,3082.2,3073.5,3069.4,3061.2,3054.2,3047.6,3048.8,3012.3,3009.6,3018.2,2987.3,2929.4,2860.3,2792.4,2705.6,2610.1,2533.5,2488.5,2398.5,2278.3
01-12-2021,Gas,INITIAL,74733.6,856.0,820.1,827.5,824.4,811.3,821.8,814.2,813.8,831.9,834.5,829.9,844.6,829.0,838.8,850.9,860.9,881.5,891.1,891.6,918.7,969.1,991.3,1016.6,1075.5,1193.2,1274.7,1358.9,1449.5,1514.9,1567.6,1597.5,1580.4,1519.5,1430.3,1326.4,1244.0,1196.7,1169.9,1168.0,1141.8,1054.3,980.0,931.4,886.2,820.4,758.4,699.1,681.6,647.3,608.4,553.6,546.4,527.4,518.2,492.7,480.9,473.2,479.8,476.2,479.4,467.5,474.2,480.8,497.3,514.2,519.8,529.6,522.6,538.0,571.1,706.7,846.6,831.8,771.3,758.2,736.7,696.9,686.2,666.8,658.2,648.5,628.6,619.8,601.4,546.7,453.8,394.2,383.6,357.4,316.1,275.4,260.2,257.3,250.9,245.7,246.1
01-12-2021,Gas-CC,INITIAL,546255.4,5739.6,5724.1,5689.1,5690.7,5683.2,5699.2,5692.8,5702.0,5720.3,5753.8,5758.1,5760.3,5773.0,5768.6,5824.5,5869.4,5926.6,5950.4,6017.7,6042.8,6167.6,6299.3,6392.1,6454.4,6534.8,6629.6,6754.3,6876.3,6980.4,7033.9,7089.2,7099.1,7083.7,7033.5,6885.2,6610.2,6315.9,6126.4,6022.4,5901.2,5889.3,5899.4,5856.1,5757.5,5670.9,5616.0,5571.2,5526.1,5446.9,5375.4,5276.6,5200.8,5181.1,5112.8,5063.6,5028.4,5039.1,5016.1,5008.4,5018.6,5021.6,5034.1,5076.0,5023.9,5011.8,5110.2,5251.7,5458.2,5657.5,5947.6,6120.2,6203.1,6274.1,6312.9,6256.5,6193.2,6185.4,6066.9,5880.2,5773.5,5711.6,5576.8,5436.3,5291.6,5242.1,5165.5,5063.4,4962.1,4775.3,4584.8,4457.8,4304.9,4176.4,4080.2,3973.8,3963.8
01-12-2021,Hydro,INITIAL,471.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,3.7,3.7,3.6,3.7,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.3,3.2,3.2,3.1,3.2,3.2,3.0,3.0,3.0,2.7,2.7,2.8,2.8,2.8,11.2,11.2,11.3,11.7,5.1,5.1,5.0,4.6,1.2,1.5,1.5,1.5,1.6,1.7,1.4,1.3,1.3,1.3,1.3,1.9,7.6,7.6,7.5,7.6,7.7,7.8,7.8,7.7,7.8,7.8,7.7,7.7,7.7,7.7,7.7,7.7,14.6,14.5,14.5,13.8,12.3,12.3,12.3,11.9,2.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,2.0
01-12-2021,Nuclear,INITIAL,122803.4,1278.7,1278.7,1278.7,1278.6,1278.4,1278.7,1278.9,1278.7,1278.7,1278.8,1278.6,1278.8,1278.3,1278.7,1278.5,1278.9,1278.7,1278.9,1278.5,1278.8,1278.9,1278.9,1278.6,1278.7,1278.7,1278.8,1278.8,1278.6,1278.8,1278.6,1278.2,1278.2,1278.4,1278.1,1278.2,1278.0,1278.4,1278.3,1278.1,1278.3,1278.4,1278.3,1278.2,1278.3,1278.7,1279.1,1278.9,1278.9,1279.2,1279.6,1279.6,1279.7,1279.7,1279.9,1279.7,1280.1,1280.1,1280.0,1280.0,1280.2,1280.1,1280.2,1280.1,1280.0,1279.6,1279.8,1279.8,1279.6,1280.0,1280.1,1279.9,1279.7,1279.7,1280.1,1279.9,1279.5,1279.8,1279.5,1279.8,1279.7,1279.8,1279.9,1279.7,1280.0,1279.9,1279.8,1279.9,1279.8,1279.8,1279.7,1279.7,1279.9,1279.8,1279.9,1279.9,1279.9
01-12-2021,Other,INITIAL,-51.3,-0.8,0.4,0.1,-0.6,0.2,-1.1,-0.7,-0.9,-0.5,-0.8,-1.2,-0.4,-0.2,-0.6,-0.9,-0.5,-0.7,-1.2,-0.6,-0.2,-1.3,-0.9,-0.4,-0.3,-0.3,0.2,0.0,-0.4,0.0,0.0,-0.4,0.1,0.2,-0.3,-1.5,-1.2,-2.5,-1.8,-2.2,-2.5,-1.1,-1.6,-0.1,0.6,0.4,-1.3,1.1,0.7,-0.5,-1.1,-0.6,-0.9,-1.0,-0.1,-1.0,-0.1,-0.5,-0.7,-0.9,-0.6,-0.7,0.0,-0.7,-0.1,-0.6,-0.6,-1.5,-0.8,-1.8,-1.6,0.0,-0.9,-0.3,0.7,1.0,0.0,0.4,-0.8,-0.2,-0.4,-0.2,0.6,-0.3,1.2,-0.9,0.7,-0.5,0.3,0.3,0.4,0.0,-0.4,-2.7,-2.7,-0.3,-1.9
01-12-2021,Solar,INITIAL,30594.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,11.6,52.7,127.1,248.8,421.7,621.7,764.3,794.1,887.9,912.9,899.2,899.5,910.8,918.5,913.2,898.1,883.8,923.8,912.7,938.3,936.1,941.5,958.6,984.7,994.4,974.6,957.9,981.0,1004.8,1002.6,1002.0,914.3,943.7,961.9,904.4,779.9,604.7,416.0,245.0,104.7,25.1,3.0,2.3,2.3,2.3,2.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-12-2021,Wind,INITIAL,121306.5,1077.9,1116.7,1140.8,1144.8,1163.6,1175.5,1193.5,1190.5,1172.8,1174.3,1195.9,1224.9,1256.0,1300.2,1291.3,1296.1,1324.7,1354.2,1336.9,1384.3,1453.3,1510.9,1583.5,1641.0,1678.9,1709.5,1729.7,1718.1,1704.1,1649.4,1566.5,1533.8,1522.0,1472.3,1443.1,1427.0,1371.7,1270.0,1150.8,1054.0,963.4,889.4,813.8,751.9,720.2,690.7,672.3,653.3,646.1,673.4,696.9,706.3,698.4,694.4,668.4,627.8,575.3,533.6,506.4,481.8,462.3,452.3,438.5,422.7,409.1,396.8,385.3,353.2,337.0,349.3,384.8,442.7,538.1,632.4,749.1,884.1,1023.0,1182.6,1360.7,1500.6,1599.3,1738.1,1881.8,2019.6,2136.5,2234.6,2341.2,2401.0,2522.9,2688.0,2853.0,3000.4,3077.6,3150.3,3247.0,3342.0
